"name","edition","proddate","idno","cntry","c2weight","w6itq1","w6itq2","w6itq3","w6itq4","w6itq5","w6itq6","w6itq7","w6itq8","w6itq9","w6itq10","w6itq11","w6itq12","w6itq13","w6itq14","w6itq15","w6itq16","w6itq17","w6itq18","w6itq19","w6itq20","w6itq21","w6itq22","w6itq23","w6itq24","w6itq25","w6itq26","w6itq27","w6itq28","w6itq29","w6itq30","w6itq31","w6itq32","w6itq33","w6itq34","w6itq35","w6itq36","w6itq37","w6itq38","w6itq39","w6itq40","w6itq41","w6itq42","w6itq43","w6itq44","w6itq45","w6itq46","w6itq47","w6itq48","w6itq49","w6itq50","w6itq51","w6itq52","w6itq53_1","w6itq53_2","w6itq53_3","w6itq53_4","w6itq53_5","w6itq53_6","w6itq54","w6itq55","survlng","inwds","inwde","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","mode","region"
"CRON2W6_IT_e01","1.0","11.07.2023",24146,"IT",1.0495061,8,4,6,6,1,3,4,6,6,6,4,3,1,1,4,1,2,2,2,1,5,4,2,3,3,4,4,2,1,3,4,1,2,3,1,1,1,6,6,2,5,5,7,6,5,7,5,5,5,7,9,2,4,4,5,3,5,5,3,1,"ITA",2023-02-28 11:36:06,2023-02-28 11:53:30,1044,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,45,22,7,5,1,1,4,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",24151,"IT",1.5412066,4,6,99,1,1,3,3,1,1,1,4,2,1,1,3,1,1,4,2,2,4,2,2,4,4,3,3,3,1,3,4,2,3,3,2,2,2,10,3,2,4,4,5,0,5,99,8,10,10,10,9,3,3,2,5,3,2,9,3,2,"ITA",2023-02-23 08:41:14,2023-02-23 08:56:21,907,"w6itq55",94,1,"Mozilla/5.0 (Linux; Android 9; PCT-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,64,9,2,4,1,2,77,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",24175,"IT",1.14942,3,4,5,8,5,3,3,7,7,7,4,2,1,1,3,1,2,2,2,4,4,4,1,2,2,3,2,2,2,1,3,1,1,3,3,2,1,5,5,3,4,2,5,0,5,5,7,6,6,9,9,3,1,1,3,1,1,5,3,2,"ITA",2023-03-01 16:01:50,2023-03-01 16:08:18,388,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,21,14,4,5,2,1,88,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",24215,"IT",0.384169,4,1,5,8,2,3,2,5,6,4,4,1,1,1,3,2,2,2,2,3,4,4,2,3,2,4,3,2,1,1,3,4,2,2,3,2,2,8,6,3,4,2,5,8,7,8,8,9,8,8,8,2,3,1,5,1,2,5,3,1,"ITA",2023-02-22 14:26:03,2023-02-22 14:36:07,604,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,60,14,4,5,1,1,9,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24492,"IT",1.3517789,1,2,7,7,2,5,1,5,7,6,4,2,1,1,3,5,1,1,2,2,5,3,2,4,4,3,4,2,3,1,5,4,2,3,3,4,2,9,4,2,4,1,9,8,8,7,8,10,10,10,10,3,5,3,5,5,5,5,2,1,"ITA",2023-02-24 07:29:10,2023-02-24 07:38:17,547,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,54,19,3,5,1,2,4,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24611,"IT",2.110847,1,2,8,8,1,4,3,4,7,7,3,2,1,1,4,3,4,5,2,1,4,1,3,4,4,4,3,3,1,1,3,2,2,3,2,3,2,0,6,3,5,5,0,0,8,8,8,10,10,7,8,3,5,1,5,3,3,3,2,2,"ITA",2023-03-01 16:34:35,2023-03-01 16:54:44,1209,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36 Edg/110.0.1587.57",2,1,46,12,2,4,1,2,2,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",24686,"IT",1.1680045,6,2,8,8,3,3,7,99,4,4,3,2,1,1,3,5,4,5,5,2,4,2,3,3,3,3,2,1,1,1,3,3,3,3,3,3,3,5,5,1,5,5,5,0,5,3,3,5,5,7,7,3,1,1,5,1,1,5,2,9,"ITA",2023-02-22 10:40:09,2023-02-22 10:47:13,424,"w6itq54",96,1,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,19,12,3,5,2,3,6,1,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",24878,"IT",0.2984382,2,4,5,5,4,3,4,4,4,4,4,1,1,1,3,4,3,3,2,3,5,2,2,3,3,3,3,2,1,1,3,2,2,3,3,3,4,10,5,3,3,3,8,8,7,9,7,8,8,7,8,2,4,2,2,3,3,3,2,1,"ITA",2023-02-25 13:41:03,2023-02-25 13:50:18,555,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; CPH2065) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,1,25,18,7,5,1,1,88,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24881,"IT",0.57462984,6,2,8,8,1,3,1,4,4,3,3,3,2,1,4,5,4,5,5,2,2,1,2,2,2,4,4,1,1,3,2,2,4,5,3,3,2,10,1,2,5,5,1,1,0,1,7,9,10,6,7,2,1,1,3,1,1,5,3,2,"ITA",2023-02-22 13:34:06,2023-02-22 13:48:17,851,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,56,13,4,3,9,4,2,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",24905,"IT",0.26985005,8,3,8,8,1,4,99,99,99,99,4,2,1,1,3,5,3,3,2,2,3,2,3,3,3,2,3,1,1,1,3,2,3,4,2,2,2,5,3,2,5,3,2,0,6,8,9,10,10,9,10,3,1,1,5,1,1,5,2,9,"ITA",2023-03-01 17:38:37,2023-03-01 17:48:23,586,"w6itq54",90,1,"Mozilla/5.0 (Linux; Android 9; SM-A405FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,58,13,4,4,1,7,77,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",24915,"IT",0.27342895,6,4,7,8,2,5,2,6,6,6,3,3,2,2,3,9,3,3,3,2,3,3,2,2,3,3,3,2,1,2,4,4,2,3,4,2,2,7,7,1,5,5,1,1,3,4,7,7,7,7,8,3,4,4,4,4,4,4,2,1,"ITA",2023-03-01 16:01:17,2023-03-06 12:02:32,417675,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,48,20,7,5,1,2,4,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",24936,"IT",0.6349007,8,2,3,3,7,7,7,99,99,99,9,6,6,6,6,6,9,9,9,66,66,66,66,9,9,9,9,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,99,99,99,99,99,99,99,99,99,9,9,9,9,9,9,9,9,9,"ITA",2023-02-23 15:57:41,2023-02-23 15:59:04,83,"w6itq7",12,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1",1,2,23,16,4,5,2,1,88,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",25281,"IT",0.7397797,4,8,5,8,3,3,4,7,7,7,4,1,1,1,4,5,2,2,2,2,5,2,2,3,4,3,4,1,1,1,3,3,1,2,2,2,1,2,5,1,5,4,7,5,1,5,1,10,10,10,10,3,4,4,5,4,5,5,2,1,"ITA",2023-02-27 08:18:37,2023-02-27 08:31:56,799,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 10; SM-A750FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,2,27,15,5,5,2,1,7,2,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",25555,"IT",0.827516,8,1,5,7,4,4,2,5,2,4,4,2,1,1,2,1,2,2,1,3,3,2,1,3,3,2,2,1,1,1,4,3,1,1,3,2,1,5,5,1,5,4,8,6,6,8,9,10,10,9,10,3,5,3,5,4,1,5,3,2,"ITA",2023-02-23 10:11:32,2023-02-23 10:20:31,539,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; CPH2273) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,38,16,6,5,8,1,8,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",25633,"IT",0.8916075,4,5,8,8,3,3,6,6,6,6,3,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,8,5,2,5,5,8,8,8,8,9,9,9,9,9,3,2,1,5,3,2,5,1,2,"ITA",2023-02-23 16:11:29,2023-02-23 16:22:56,687,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; CPH2161) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,2,46,13,4,5,1,2,5,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",25661,"IT",0.6762792,8,1,5,8,3,99,99,99,99,99,3,2,2,2,2,2,5,5,5,1,3,1,4,2,2,2,2,1,1,1,4,2,4,4,4,3,2,0,0,6,5,5,10,2,5,8,7,10,10,10,10,3,1,1,5,1,1,5,2,9,"ITA",2023-02-22 10:31:00,2023-02-22 10:38:40,460,"w6itq54",88,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,35,16,6,5,1,2,9,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",25776,"IT",1.9984128,4,6,8,2,4,4,4,4,4,4,4,1,1,1,3,5,2,2,2,3,1,1,1,3,4,3,3,2,1,1,5,2,4,4,4,3,4,7,6,2,4,3,7,7,7,7,9,10,10,10,10,2,1,1,5,1,1,3,2,1,"ITA",2023-03-01 16:02:58,2023-03-01 17:29:13,5175,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,66,10,2,5,6,3,77,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",25822,"IT",2.8211458,6,2,5,6,2,2,2,5,5,4,4,2,1,1,3,1,2,3,2,2,3,2,1,3,4,2,3,2,1,1,2,2,2,2,3,2,1,6,4,4,5,5,7,6,7,6,4,8,9,9,9,2,2,3,5,4,2,5,3,1,"ITA",2023-02-22 13:29:40,2023-02-22 13:37:48,488,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,19,13,2,5,2,3,5,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",25826,"IT",1.5754895,6,8,5,5,3,3,2,1,1,3,4,2,1,2,3,4,2,2,2,2,4,2,1,3,3,3,3,2,1,3,4,4,1,3,2,2,3,5,0,1,5,4,5,0,7,10,10,10,10,10,10,3,3,4,4,4,4,5,2,2,"ITA",2023-03-01 16:03:22,2023-03-01 16:26:04,1362,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 9; SM-J530F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,66,88,77,2,99,7,77,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",25865,"IT",0.4631133,4,6,7,7,3,5,1,7,5,5,4,2,1,1,3,1,2,2,2,2,2,3,2,4,4,3,3,2,1,2,3,3,1,1,3,2,2,10,10,2,4,4,10,8,8,8,10,10,10,8,10,3,5,4,5,3,5,5,2,1,"ITA",2023-02-23 09:48:34,2023-02-23 10:04:39,965,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,1,64,13,4,5,6,1,9,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26126,"IT",0.39213532,2,1,8,8,1,7,3,7,7,5,3,3,1,1,4,5,1,1,1,2,5,4,2,2,2,3,3,1,1,1,2,2,3,4,3,3,3,10,0,2,5,5,10,8,8,8,8,10,10,10,10,3,3,3,5,4,4,5,2,1,"ITA",2023-03-01 17:08:16,2023-03-01 17:17:37,561,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,1,41,24,7,5,1,2,9,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",26131,"IT",1.2569314,4,1,8,8,6,6,6,6,6,6,4,2,3,1,3,5,3,5,3,3,3,3,4,1,3,3,4,2,1,1,4,4,2,99,99,99,99,6,5,5,5,5,5,5,5,5,1,10,10,6,10,2,5,1,5,5,1,5,2,2,"ITA",2023-03-01 16:01:16,2023-03-03 20:11:49,187833,"w6itq55",92,1,"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",4,1,43,11,3,5,1,1,6,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26148,"IT",1.297005,1,8,7,7,1,6,3,7,7,7,4,2,1,1,3,2,3,4,2,1,5,3,1,3,3,2,4,1,1,1,3,4,1,2,2,1,1,5,3,1,4,2,7,6,6,8,7,8,8,8,8,3,3,3,5,3,2,4,2,1,"ITA",2023-03-01 17:02:50,2023-03-01 17:10:28,458,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 13; Pixel 6a Build/TQ1A.230205.002; ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/95.0.4638.69 Mobile Safari/537.36 BingSapphire/24.1.410218302",1,1,33,18,4,5,1,1,3,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26247,"IT",0.4336116,1,6,8,8,3,4,4,4,4,4,2,3,3,3,3,2,3,3,3,2,4,2,3,1,1,2,2,3,3,1,3,3,3,3,3,3,3,7,5,2,2,5,4,3,8,7,8,6,6,5,5,3,1,1,5,4,3,5,2,2,"ITA",2023-02-22 10:49:18,2023-02-22 10:55:17,359,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 10; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,1,39,17,6,5,1,1,9,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26478,"IT",0.39142963,3,1,8,8,1,4,4,4,4,4,3,3,2,2,4,3,5,5,5,1,2,1,2,1,2,2,2,2,1,1,3,3,2,1,5,1,1,2,2,4,5,5,5,5,8,4,5,2,7,3,7,2,3,2,5,2,2,4,2,1,"ITA",2023-03-01 16:01:20,2023-03-09 07:36:04,660884,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,1,65,18,7,5,1,2,5,2,"ITG"
"CRON2W6_IT_e01","1.0","11.07.2023",26638,"IT",1.5215312,1,6,99,99,4,4,99,99,99,99,3,2,2,2,3,1,3,4,3,3,3,2,3,2,2,2,2,1,3,9,3,2,3,99,3,3,2,1,0,3,5,5,1,1,6,5,7,10,9,99,8,3,2,2,4,1,3,4,3,9,"ITA",2023-02-22 12:49:10,2023-02-23 13:13:09,87839,"w6itq54",80,1,"Mozilla/5.0 (Linux; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,20,13,3,5,1,2,88,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",26648,"IT",0.9012012,4,5,99,99,5,99,99,99,99,99,4,3,1,1,3,5,2,2,2,2,4,2,1,4,4,3,3,1,1,1,4,3,2,3,1,3,2,9,8,4,5,2,6,7,5,7,8,7,7,5,8,3,3,4,5,1,2,5,2,1,"ITA",2023-02-22 13:34:14,2023-02-22 13:54:05,1191,"w6itq55",86,1,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-J330FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",1,2,66,13,4,4,6,2,88,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26866,"IT",0.64596003,4,6,8,8,4,3,4,4,4,4,4,1,1,1,3,3,4,5,2,3,3,1,3,1,2,1,1,2,1,1,3,3,3,3,4,4,1,4,6,4,5,3,2,6,6,10,8,8,8,6,9,3,1,1,3,1,1,5,2,1,"ITA",2023-02-22 16:58:29,2023-02-22 17:07:38,549,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.83 Mobile/15E148 Safari/604.1",1,1,25,13,4,5,1,2,4,1,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",26956,"IT",0.5405288,4,2,6,6,1,1,1,4,5,6,4,1,1,1,3,5,2,2,2,4,5,4,3,3,4,2,3,1,1,1,4,4,2,2,4,3,2,8,7,1,3,3,8,8,7,7,8,9,9,7,8,2,2,2,4,4,2,4,2,2,"ITA",2023-02-22 17:36:51,2023-02-22 17:44:25,454,"w6itq55",100,1,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:106.0) Gecko/20100101 Firefox/106.0",2,1,47,18,5,5,1,1,77,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26974,"IT",1.2538536,2,1,8,5,3,99,7,7,7,7,3,2,2,2,2,2,3,3,4,3,3,3,3,3,3,3,4,9,2,9,3,3,3,3,3,3,2,10,10,3,3,3,1,2,5,6,5,5,5,5,5,2,2,3,3,3,3,3,2,2,"ITA",2023-02-22 10:31:31,2023-03-04 15:35:14,882223,"w6itq55",94,1,"Mozilla/5.0 (Linux; Android 12; M2007J17G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,48,18,4,5,1,1,4,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",26992,"IT",1.271061,6,5,8,8,1,5,5,7,7,7,4,2,1,1,4,5,3,3,2,3,3,3,1,4,4,3,3,2,1,1,3,3,1,1,3,1,1,0,5,1,5,3,5,0,5,1,10,10,10,10,10,3,5,5,5,5,5,5,2,2,"ITA",2023-03-01 16:01:19,2023-03-08 13:48:54,596855,"w6itq55",100,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 Google-PageRenderer Google (+https://developers.google.com/+/web/snippet/)",2,2,23,16,4,5,2,2,4,2,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",27080,"IT",0.6741061,1,5,7,5,1,2,2,5,3,3,4,1,1,2,3,2,3,4,2,3,3,3,3,2,3,4,4,1,1,3,2,2,2,2,1,2,2,3,8,1,5,3,4,3,5,3,10,5,3,7,5,3,4,1,5,3,2,5,2,2,"ITA",2023-02-22 12:10:53,2023-02-22 12:19:12,499,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 12; M2101K7BNY) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,27,14,5,5,1,7,88,2,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27364,"IT",0.54423535,5,6,7,7,3,5,3,7,7,7,4,1,1,1,3,5,2,3,2,4,4,4,3,3,3,3,3,1,1,1,3,1,3,3,4,3,1,1,6,3,5,5,5,5,2,2,5,10,10,10,10,3,4,1,5,2,1,5,2,2,"ITA",2023-02-22 10:33:21,2023-02-22 10:49:56,995,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 10; CLT-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,2,25,16,6,5,2,2,88,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27374,"IT",1.0661923,6,4,8,8,2,3,4,5,5,6,4,2,1,1,3,2,3,4,2,4,2,1,2,2,3,3,4,3,1,1,3,2,1,1,3,1,1,10,8,3,4,4,9,9,6,7,4,9,9,9,8,2,4,4,4,3,2,4,2,1,"ITA",2023-02-25 19:26:37,2023-02-25 19:32:57,380,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36",2,2,48,18,7,5,1,1,10,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",27393,"IT",0.40177342,4,2,7,7,1,4,1,7,7,7,4,1,1,1,3,3,1,1,1,1,5,1,1,4,4,4,4,1,1,1,4,3,1,1,4,1,1,10,10,1,5,5,10,10,10,10,10,10,10,10,10,3,3,3,5,1,1,5,2,1,"ITA",2023-03-01 18:36:20,2023-03-01 18:47:35,675,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 11; SM-A202F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",1,1,23,16,6,5,2,2,9,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27434,"IT",0.4400243,2,3,8,8,4,1,1,4,4,4,2,4,3,3,3,1,2,2,4,3,4,2,4,2,2,3,3,2,1,3,2,3,2,3,2,1,1,1,0,5,3,1,3,2,8,6,8,8,8,8,8,3,3,3,5,4,4,5,3,1,"ITA",2023-02-24 20:14:29,2023-02-24 20:29:16,887,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/110.0",2,1,67,19,7,5,6,1,9,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27458,"IT",2.3186007,8,6,8,8,6,6,6,6,6,6,4,2,1,1,3,5,3,3,3,2,5,1,2,2,2,2,2,1,1,1,4,2,4,4,3,3,3,6,3,4,4,2,7,7,2,5,5,7,7,6,7,2,2,1,4,3,3,4,2,1,"ITA",2023-02-23 09:46:34,2023-02-23 09:56:50,616,"w6itq55",100,1,"Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-A520F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/9.4 Chrome/67.0.3396.87 Mobile Safari/537.36",1,1,31,12,2,5,1,3,4,2,"ITF"
"CRON2W6_IT_e01","1.0","11.07.2023",27524,"IT",0.29485056,6,3,8,8,1,99,99,99,99,99,4,3,1,1,3,2,2,3,2,2,5,2,1,1,3,1,3,1,1,1,4,3,2,2,4,2,2,0,0,1,5,5,10,10,5,5,2,5,5,10,10,3,4,4,4,4,4,4,1,1,"ITA",2023-02-22 11:26:12,2023-02-22 11:35:22,550,"w6itq55",90,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:53.0) Gecko/20100101 Firefox/53.0",2,1,57,19,7,5,1,1,6,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27723,"IT",0.77755576,3,8,7,8,1,4,3,7,7,7,4,2,1,1,3,5,2,4,2,2,4,1,3,3,4,4,4,1,1,1,2,2,1,1,1,1,1,8,6,4,5,4,7,6,7,8,8,9,9,10,10,2,3,1,5,1,2,5,2,1,"ITA",2023-02-22 11:08:49,2023-02-22 11:16:31,462,"w6itq55",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,2,49,18,6,5,1,1,77,2,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",27735,"IT",0.32178283,6,1,8,3,2,4,5,4,3,2,4,2,1,1,3,2,2,2,2,4,4,4,3,3,3,3,3,2,1,1,3,3,2,2,3,4,3,9,5,3,4,2,7,5,8,7,6,9,9,7,7,2,2,1,4,3,1,5,2,2,"ITA",2023-02-22 19:51:37,2023-02-22 20:00:26,529,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",2,1,54,18,7,5,1,1,77,1,"ITC"
"CRON2W6_IT_e01","1.0","11.07.2023",27756,"IT",0.7469902,1,8,99,99,1,99,99,99,99,99,4,2,2,9,4,5,4,5,5,2,3,2,3,3,2,2,1,1,1,1,3,2,3,4,4,3,3,99,0,2,5,3,8,0,5,5,5,9,9,10,10,3,9,9,5,9,9,5,2,9,"ITA",2023-03-15 19:51:53,2023-03-15 20:25:43,2030,"w6itq54",74,1,"Mozilla/5.0 (Linux; Android 8.0.0; WAS-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,2,62,9,2,5,1,1,9,1,"ITH"
"CRON2W6_IT_e01","1.0","11.07.2023",27759,"IT",2.811512,1,2,8,3,4,3,3,4,4,6,3,3,2,2,2,1,2,2,2,3,3,4,3,2,3,3,3,3,1,1,4,4,3,3,3,3,4,8,0,4,5,2,0,4,6,6,6,6,6,6,6,3,1,1,4,1,1,2,3,2,"ITA",2023-02-22 12:24:08,2023-02-22 12:30:35,387,"w6itq55",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1",1,1,35,11,2,5,1,2,8,1,"ITI"
"CRON2W6_IT_e01","1.0","11.07.2023",27901,"IT",0.3549832,1,2,5,7,4,4,2,6,5,5,3,3,2,2,3,5,3,4,3,2,4,2,2,2,2,2,2,2,1,3,4,3,2,3,4,2,2,7,2,6,4,2,6,6,6,6,8,7,7,7,7,3,2,1,3,2,2,4,3,2,"ITA",2023-03-09 20:07:45,2023-03-09 20:19:33,708,"w6itq55",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",2,1,52,16,6,5,1,2,5,1,"ITC"
