"name","edition","proddate","idno","cntry","c2weight","mode","w5q1","w5q2","w5q3","w5q4","w5q5","w5q6","w5q7","w5q8","w5q9","w5q10","w5q11","w5q12","w5q13","w5q14","w5q15","w5q16","w5q17","w5q18","w5q19","w5q20","w5q21","w5q22","w5q23","w5q24","w5q25","w5q26","w5q27","w5q28","w5q29","w5q30","w5q31","w5q32","w5q33","w5q34","w5q35","w5q36","w5q37","w5q38","w5q39","w5q40","w5q41","w5q42","w5q43","w5q44","w5q45","w5admin","w5q46","w5q47","w5q48","w5q49","w5q50","w5q51","w5q52","w5q53","w5q54","w5q55","w5q56","w5q57","w5q58","w5q69b","w5q68b","w5q67b","w5q66b","w5q69a","w5q68a","w5q67a","w5q66a","w5q65","w5q64","w5q63","w5q62","w5q61","w5q60","w5q59","w5q70","w5q71","w5q72","w5q73","w5q74","w5q75","w5q76","w5q77","w5q78","w5q79","w5q80","w5q81","w5q82","survlng","inwds","inwde","w5ininwe","w5tsinwe","w5osinwe","w5cdinwe","w5ipinwe","w5vainwe","w5scinwe","w5fwinwe","w5indur","w5tsdur","w5ostdur","w5covdur","w5incdur","w5vacdur","w5scdur","w5findur","intdur","lastansw","surveycomp","fdwrkinc","uagent","device","fl_21_do_incomegeneratingprocessa","fl_21_do_incomegeneratingprocessb","fl_25_do_surveyclimatea","fl_25_do_surveyclimateb","longitudinalfinancialwell_being_do_w5q73","longitudinalfinancialwell_being_do_w5q74","longitudinalfinancialwell_being_do_w5q75","longitudinalfinancialwell_being_do_w5q76","longitudinalfinancialwell_being_do_w5q77","longitudinalfinancialwell_being_do_w5q78","longitudinalfinancialwell_being_do_w5q79","gndr","agea","eduyrs","eisced","netusoft","mnactic","hincfel","hinctnta","region"
"CRON2W5e01","1.0","28.03.2024",12030,"AT",3.453429,3,10,9,9,9,8,9,8,8,8,8,5,3,2,9,2,2,1,1,1,1,2,2,3,3,1,3,3,3,3,0,5,3,5,4,4,4,1,2,1,2,2,1,1,6,6,1,2,1,3,7,5,5,4,4,4,4,3,3,3,6,6,6,6,0,1,1,1,1,3,3,3,3,6,1,2,6,5,2,1,3,1,5,5,5,5,3,4,"GER",2022-12-04 15:13:26,2022-12-04 18:12:52,2022-12-04 15:13:28,2022-12-04 15:14:40,2022-12-04 18:05:52,2022-12-04 18:09:17,2022-12-04 18:10:40,2022-12-04 18:11:27,2022-12-04 18:11:44,2022-12-04 18:12:41,2,72,10272,205,83,47,17,57,10755,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",2,1,,,1,6,1,5,4,3,2,7,1,34,18,7,5,1,2,9,"AT33"
"CRON2W5e01","1.0","28.03.2024",12077,"AT",1.2678123,3,10,8,8,7,10,10,8,5,7,5,4,5,8,6,0,4,3,2,3,3,4,4,2,1,4,5,3,2,2,1,6,2,6,7,4,4,1,4,4,4,4,1,1,6,4,1,2,2,2,7,4,5,4,3,2,4,4,2,2,6,6,6,6,1,1,1,1,1,4,3,3,4,6,1,4,5,4,3,3,4,2,4,4,2,4,3,2,"GER",2022-12-01 01:16:30,2022-12-01 01:34:46,2022-12-01 01:16:38,2022-12-01 01:18:57,2022-12-01 01:21:33,2022-12-01 01:25:31,2022-12-01 01:30:18,2022-12-01 01:31:48,2022-12-01 01:32:09,2022-12-01 01:34:05,8,139,156,238,287,90,21,116,1055,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0",2,1,,1,,6,3,7,1,5,4,2,1,30,17,7,5,1,2,77,"AT32"
"CRON2W5e01","1.0","28.03.2024",12090,"AT",0.20805287,3,8,8,8,8,8,8,8,8,8,10,99,99,99,10,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,2,4,4,2,2,3,1,2,2,2,1,1,1,6,6,1,1,1,2,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,9,9,3,3,3,6,1,4,6,1,1,1,1,1,4,5,4,3,2,3,"GER",2022-11-25 09:57:04,2022-11-25 10:17:55,2022-11-25 09:57:12,2022-11-25 10:00:03,2022-11-25 10:03:28,2022-11-25 10:09:28,2022-11-25 10:12:26,2022-11-25 10:14:33,2022-11-25 10:15:23,2022-11-25 10:17:38,8,171,205,360,178,127,50,135,1234,"w5q84",81.01266,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",2,1,,1,,1,3,7,2,5,6,4,2,47,15,5,5,1,1,5,"AT22"
"CRON2W5e01","1.0","28.03.2024",12133,"AT",0.7684311,4,6,8,7,7,8,9,9,8,8,6,4,6,6,8,3,1,1,1,1,0,2,1,0,0,0,3,1,0,0,0,3,3,5,2,4,3,1,4,4,2,2,1,1,5,5,2,2,3,3,4,5,5,3,3,3,3,4,3,4,0,1,0,1,6,6,6,6,2,3,3,4,3,6,1,5,6,3,1,1,2,1,2,3,2,3,1,3,"GER",2022-11-28 16:22:26,2022-11-28 16:34:28,2022-11-28 16:22:29,2022-11-28 16:24:38,2022-11-28 16:26:30,2022-11-28 16:29:11,2022-11-28 16:31:47,2022-11-28 16:33:04,2022-11-28 16:33:21,2022-11-28 16:34:18,3,129,112,161,156,77,17,57,712,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G985F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,,1,1,,3,4,6,5,7,1,2,2,29,16,6,5,1,1,77,"AT11"
"CRON2W5e01","1.0","28.03.2024",12275,"AT",0.83881974,3,8,8,8,8,4,10,10,10,0,5,5,10,5,10,6,0,0,0,0,0,4,4,4,4,0,6,2,4,0,0,7,1,1,7,7,4,1,3,3,3,3,1,1,4,4,1,1,1,2,2,3,3,3,3,3,3,3,3,3,0,1,0,0,6,6,6,6,2,0,0,0,0,6,1,4,5,2,2,1,1,2,2,2,3,4,2,3,"GER",2022-11-24 11:21:00,2022-11-24 11:29:51,2022-11-24 11:21:04,2022-11-24 11:22:34,2022-11-24 11:24:03,2022-11-24 11:25:55,2022-11-24 11:27:23,2022-11-24 11:28:23,2022-11-24 11:28:38,2022-11-24 11:29:37,4,90,89,112,88,60,15,59,517,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A202F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,,1,,6,2,3,4,5,7,1,1,40,11,3,5,1,1,9,"AT13"
"CRON2W5e01","1.0","28.03.2024",12311,"AT",0.28238302,3,8,9,9,8,6,9,9,9,8,6,4,8,9,9,3,0,2,0,0,1,0,1,0,2,0,6,0,0,1,0,1,1,5,1,1,5,1,2,1,3,1,1,1,6,5,1,2,2,2,0,2,4,3,2,2,5,2,2,2,6,6,6,6,0,1,1,1,1,4,3,4,0,6,1,7,7,1,1,1,4,1,4,4,4,2,2,4,"GER",2022-11-30 09:43:24,2022-11-30 10:01:54,2022-11-30 09:43:27,2022-11-30 09:50:13,2022-11-30 09:52:09,2022-11-30 09:55:17,2022-11-30 09:58:47,2022-11-30 10:00:10,2022-11-30 10:00:26,2022-11-30 10:01:44,3,406,116,188,210,83,16,78,1100,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,,1,,1,6,7,4,2,3,5,2,31,15,5,5,1,1,6,"AT11"
"CRON2W5e01","1.0","28.03.2024",12424,"AT",0.3846415,3,9,8,9,6,8,9,8,6,6,8,0,2,8,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9,4,2,2,3,1,3,3,3,2,1,1,6,7,1,2,3,3,2,4,9,3,3,3,3,2,2,2,6,6,6,6,1,0,0,0,1,4,1,2,0,6,1,4,5,4,1,1,1,1,2,1,1,3,3,3,"GER",2022-12-03 13:46:26,2022-12-03 14:06:17,2022-12-03 13:46:29,2022-12-03 13:49:15,2022-12-03 13:51:50,2022-12-03 13:55:26,2022-12-03 14:00:04,2022-12-03 14:02:58,2022-12-03 14:03:38,2022-12-03 14:06:00,3,166,155,216,278,174,40,142,1174,"w5q84",97.46835,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,1,,,1,1,6,2,7,4,5,3,1,56,18,7,5,1,1,10,"AT31"
"CRON2W5e01","1.0","28.03.2024",12522,"AT",0.4895786,3,7,3,3,0,0,6,0,3,6,0,8,9,9,1,0,4,1,4,5,2,0,0,0,0,7,6,1,0,0,0,7,7,1,7,7,1,1,3,4,5,3,5,6,6,5,1,2,2,3,5,6,4,2,3,9,9,3,2,1,1,1,9,9,6,6,6,6,2,4,0,0,1,0,0,5,5,2,4,4,4,3,2,2,3,4,2,1,"GER",2022-11-23 16:34:45,2022-11-23 17:09:06,2022-11-23 16:34:53,2022-11-23 16:40:45,2022-11-23 16:44:52,2022-11-23 16:51:52,2022-11-23 17:01:24,2022-11-23 17:04:33,2022-11-23 17:05:13,2022-11-23 17:08:10,8,352,247,420,572,189,40,177,2005,"w5q84",97.46835,1,"Mozilla/5.0 (iPad; CPU OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",3,1,,1,,2,7,1,5,4,3,6,2,60,12,3,3,6,3,1,"AT12"
"CRON2W5e01","1.0","28.03.2024",12557,"AT",0.6932134,4,7,7,7,99,99,9,8,99,7,7,99,99,99,9,2,2,1,1,1,1,3,2,0,3,1,5,0,0,0,0,2,1,3,6,6,4,4,3,3,2,2,2,1,6,6,2,1,3,3,1,0,1,5,1,2,3,4,4,4,6,6,6,6,1,9,1,1,1,3,4,4,1,6,1,5,5,9,1,1,3,2,2,1,2,3,1,3,"GER",2022-11-23 12:39:51,2022-11-26 11:19:18,2022-11-23 12:39:53,2022-11-23 12:41:14,2022-11-23 12:42:34,2022-11-26 11:13:27,2022-11-26 11:16:19,2022-11-26 11:17:25,2022-11-26 11:17:51,2022-11-26 11:19:09,2,81,80,253853,172,66,26,78,254358,"w5q84",91.139244,1,"Mozilla/5.0 (Linux; Android 12; SM-G780G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,,1,1,,4,2,6,3,1,7,5,2,29,15,4,5,1,1,9,"AT12"
"CRON2W5e01","1.0","28.03.2024",12638,"AT",0.31560686,4,0,0,0,0,1,1,0,0,0,0,0,0,0,10,10,6,3,6,6,6,2,0,0,0,6,6,2,0,1,0,7,1,1,7,7,1,5,5,5,5,5,5,6,7,7,1,3,2,2,7,4,0,3,3,3,4,5,4,3,6,6,6,6,6,6,6,6,9,4,4,4,4,6,1,7,7,7,3,3,1,3,5,3,3,5,2,1,"GER",2022-11-23 09:02:39,2022-11-23 09:12:30,2022-11-23 09:02:48,2022-11-23 09:04:23,2022-11-23 09:05:52,2022-11-23 09:08:03,2022-11-23 09:10:18,2022-11-23 09:10:44,2022-11-23 09:11:01,2022-11-23 09:12:15,9,95,89,131,135,26,17,74,576,"w5q84",98.73418,1,"Mozilla/5.0 (Linux; Android 9; ANE-LX1; HMSCore 6.8.0.311; GMSCore 22.44.17) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.105 HuaweiBrowser/12.1.3.304 Mobile Safari/537.36",1,1,,1,,5,6,1,4,2,3,7,2,61,14,5,1,6,2,3,"AT22"
"CRON2W5e01","1.0","28.03.2024",12686,"AT",0.93680304,3,5,5,6,5,5,5,5,5,5,7,3,5,10,7,2,2,2,1,2,1,1,1,0,1,1,3,0,0,0,0,2,3,5,4,4,3,2,3,3,4,3,2,1,6,6,2,2,2,2,4,4,4,3,4,3,3,3,3,2,6,6,6,6,0,1,1,1,1,3,2,3,2,6,1,4,3,6,2,1,2,2,1,3,1,3,2,3,"GER",2022-11-23 15:17:15,2022-11-23 15:32:01,2022-11-23 15:17:19,2022-11-23 15:22:00,2022-11-23 15:23:30,2022-11-23 15:25:58,2022-11-23 15:28:58,2022-11-23 15:30:04,2022-11-23 15:30:25,2022-11-23 15:31:44,4,281,90,148,180,66,21,79,869,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0",2,,1,1,,5,4,6,3,7,2,1,1,54,14,3,5,1,2,9,"AT12"
"CRON2W5e01","1.0","28.03.2024",12711,"AT",0.6340459,3,6,7,7,7,6,7,7,8,7,6,4,7,8,9,2,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,3,4,1,1,3,4,2,2,1,3,1,1,7,6,1,2,3,3,6,5,5,3,4,3,3,2,2,2,6,6,6,6,1,1,0,1,1,1,3,3,3,6,1,7,7,1,1,1,1,1,5,5,5,5,3,2,"GER",2022-11-27 16:17:58,2022-11-27 16:32:56,2022-11-27 16:18:03,2022-11-27 16:20:45,2022-11-27 16:22:12,2022-11-27 16:26:04,2022-11-27 16:29:37,2022-11-27 16:30:43,2022-11-27 16:31:00,2022-11-27 16:32:43,5,162,87,232,213,66,17,103,885,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/107.0.5304.101 Mobile/15E148 Safari/604.1",1,1,,1,,2,3,5,1,6,4,7,1,18,12,4,5,2,2,3,"AT21"
"CRON2W5e01","1.0","28.03.2024",12717,"AT",0.35179296,4,2,2,4,2,2,8,2,2,1,5,2,1,9,2,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,1,1,7,7,3,1,1,3,1,3,1,1,2,2,1,1,2,3,1,1,1,5,1,3,2,3,3,3,1,1,0,0,6,6,6,6,2,0,0,0,0,0,0,2,2,5,1,1,1,1,1,1,1,3,3,3,"GER",2022-12-01 18:30:01,2022-12-01 18:58:23,2022-12-01 18:30:10,2022-12-01 18:35:04,2022-12-01 18:38:02,2022-12-01 18:43:40,2022-12-01 18:50:54,2022-12-01 18:54:10,2022-12-01 18:55:20,2022-12-01 18:57:58,9,294,178,338,434,196,70,158,1677,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 5.1.1; KFSUWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/106.3.5 like Chrome/106.0.5249.170 Safari/537.36",3,1,,,1,2,3,5,6,1,4,7,1,65,12,3,5,1,1,9,"AT31"
"CRON2W5e01","1.0","28.03.2024",12720,"AT",0.5070595,3,99,8,10,9,9,8,10,9,9,10,1,99,10,10,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4,5,3,4,4,1,3,3,2,2,2,2,7,7,2,2,2,3,2,0,0,5,3,3,4,4,3,3,1,0,0,1,6,6,6,6,2,0,0,4,3,6,1,5,5,4,1,1,1,1,5,5,3,4,2,3,"GER",2022-12-03 17:37:00,2022-12-03 18:21:55,2022-12-03 17:37:03,2022-12-03 17:42:50,2022-12-03 17:49:00,2022-12-03 18:02:13,2022-12-03 18:11:34,2022-12-03 18:16:01,2022-12-03 18:17:34,2022-12-03 18:21:12,3,347,370,793,561,267,93,218,2652,"w5q84",97.46835,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",2,,1,,1,6,2,5,3,1,4,7,2,52,16,5,5,1,1,9,"AT12"
"CRON2W5e01","1.0","28.03.2024",12764,"AT",0.27520192,3,8,8,8,8,9,9,9,9,9,7,0,0,5,9,2,2,0,0,0,2,3,0,0,0,0,3,3,0,0,0,2,3,3,3,4,4,1,2,2,1,2,1,1,7,7,1,2,2,3,5,3,4,3,5,2,4,5,4,4,0,1,1,1,6,6,6,6,2,4,2,4,0,6,1,7,7,3,1,1,1,1,3,3,3,3,2,3,"GER",2022-11-30 19:57:04,2022-11-30 20:16:09,2022-11-30 19:57:16,2022-11-30 19:59:23,2022-11-30 20:00:59,2022-11-30 20:03:52,2022-11-30 20:12:05,2022-11-30 20:13:21,2022-11-30 20:13:39,2022-11-30 20:15:59,12,127,96,173,493,76,18,140,1135,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,,1,,6,2,5,1,7,4,3,2,55,13,6,5,1,1,8,"AT13"
"CRON2W5e01","1.0","28.03.2024",12784,"AT",2.5347939,3,5,7,7,5,3,5,3,1,3,8,0,8,5,7,0,3,2,0,0,1,2,2,1,1,1,4,0,2,0,0,6,3,1,4,7,4,4,1,1,1,1,1,1,6,6,1,1,1,2,6,6,3,5,2,2,4,4,3,2,1,1,1,1,6,6,6,6,2,3,3,0,1,6,1,2,5,6,4,4,4,4,2,4,2,3,1,2,"GER",2022-12-14 20:40:36,2022-12-14 22:53:40,2022-12-14 20:40:41,2022-12-14 22:39:29,2022-12-14 22:41:47,2022-12-14 22:45:21,2022-12-14 22:50:31,2022-12-14 22:51:42,2022-12-14 22:52:03,2022-12-14 22:53:27,5,7128,138,214,310,71,21,84,7971,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-A536B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/19.0 Chrome/102.0.5005.125 Mobile Safari/537.36",1,1,,1,,5,1,4,3,7,2,6,2,29,11,3,5,9,2,4,"AT33"
"CRON2W5e01","1.0","28.03.2024",12789,"AT",2.607572,3,8,6,6,5,5,8,8,99,99,10,1,99,99,7,1,1,0,0,0,1,3,1,0,1,0,2,5,3,1,0,7,5,2,5,3,3,1,2,2,4,3,4,9,7,6,1,2,1,3,5,7,9,3,3,3,3,4,4,3,1,9,1,9,6,6,6,6,2,4,9,9,0,1,0,3,6,4,1,1,1,1,1,5,1,3,9,3,"GER",2022-12-04 11:59:06,2022-12-04 12:19:16,2022-12-04 11:59:12,2022-12-04 12:01:54,2022-12-04 12:04:03,2022-12-04 12:08:30,2022-12-04 12:13:33,2022-12-04 12:16:10,2022-12-04 12:17:12,2022-12-04 12:19:00,6,162,129,267,303,157,62,108,1194,"w5q84",88.6076,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Mobile/15E148 Safari/604.1",1,1,,1,,2,3,4,5,7,1,6,2,32,13,3,5,1,1,8,"AT32"
"CRON2W5e01","1.0","28.03.2024",12851,"AT",0.668729,3,8,9,10,7,7,9,9,9,7,5,8,8,10,8,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,5,6,2,2,5,2,4,4,3,3,1,1,7,7,1,2,2,3,3,6,6,4,2,3,4,4,3,4,0,1,1,1,6,6,6,6,2,1,1,2,0,6,1,4,5,4,1,2,1,1,2,2,2,3,2,3,"GER",2022-11-23 19:54:28,2022-11-23 20:15:13,2022-11-23 19:54:40,2022-11-23 19:57:48,2022-11-23 20:00:57,2022-11-23 20:04:43,2022-11-23 20:09:42,2022-11-23 20:12:13,2022-11-23 20:12:38,2022-11-23 20:14:52,12,188,189,226,299,151,25,134,1224,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36 Edg/107.0.1418.56",2,1,,1,,1,5,2,4,6,3,7,1,66,18,7,5,6,2,8,"AT13"
"CRON2W5e01","1.0","28.03.2024",12863,"AT",2.420836,3,7,6,6,3,3,8,5,3,2,5,5,7,9,2,0,1,1,0,0,0,1,1,0,0,7,4,0,1,2,2,1,1,2,3,6,4,1,5,4,4,2,1,1,7,6,2,2,1,2,5,5,5,4,2,3,3,3,3,3,6,6,6,6,1,1,1,1,1,3,3,1,1,6,1,4,6,4,2,1,2,2,3,3,2,5,2,3,"GER",2022-11-24 14:16:34,2022-11-24 14:37:24,2022-11-24 14:16:47,2022-11-24 14:20:56,2022-11-24 14:24:45,2022-11-24 14:28:13,2022-11-24 14:32:12,2022-11-24 14:34:06,2022-11-24 14:34:44,2022-11-24 14:37:02,13,249,229,208,239,114,38,138,1228,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",2,,1,1,,3,4,6,2,5,1,7,1,54,17,7,5,6,1,10,"AT34"
"CRON2W5e01","1.0","28.03.2024",12941,"AT",1.9211938,3,8,9,9,8,8,9,9,9,8,8,9,5,9,8,4,5,3,3,2,2,2,2,2,2,1,4,1,0,0,0,2,4,4,3,3,3,1,3,3,3,2,2,2,7,7,1,1,1,2,7,6,7,4,3,3,4,4,3,4,6,6,6,6,9,9,1,0,1,4,4,4,4,6,1,4,4,6,1,1,1,1,5,5,5,3,3,3,"GER",2022-11-26 09:05:31,2022-11-26 09:28:19,2022-11-26 09:05:40,2022-11-26 09:08:49,2022-11-26 09:11:52,2022-11-26 09:17:08,2022-11-26 09:23:13,2022-11-26 09:25:11,2022-11-26 09:25:48,2022-11-26 09:28:00,9,189,183,316,365,118,37,132,1349,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0",2,1,,1,,6,5,3,1,4,7,2,2,79,8,2,3,6,1,6,"AT31"
"CRON2W5e01","1.0","28.03.2024",12942,"AT",0.37418562,4,5,7,7,7,8,8,10,8,8,6,6,3,6,8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,4,4,3,1,3,3,3,3,2,1,6,6,1,2,2,3,4,4,4,3,3,2,4,3,3,3,0,1,1,0,6,6,6,6,2,4,4,4,0,6,1,7,7,2,1,1,3,1,5,5,5,3,1,3,"GER",2022-11-23 14:54:09,2022-11-23 15:08:54,2022-11-23 14:54:16,2022-11-23 14:56:15,2022-11-23 14:58:50,2022-11-23 15:02:04,2022-11-23 15:04:53,2022-11-23 15:06:25,2022-11-23 15:06:50,2022-11-23 15:08:41,7,119,155,194,169,92,25,111,872,"w5q84",100,1,"Mozilla/5.0 (Linux; Android 12; V2041) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,1,,,1,7,1,6,3,5,2,4,1,71,12,3,3,6,1,7,"AT31"
"CRON2W5e01","1.0","28.03.2024",12966,"AT",1.7928094,3,6,7,9,6,4,9,8,4,7,9,6,9,9,8,7,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,2,3,5,3,3,3,4,4,4,3,3,2,1,6,6,2,1,2,2,2,2,4,4,2,3,3,4,3,3,6,6,6,6,9,9,1,1,1,3,4,4,1,6,1,3,6,2,2,1,2,2,2,1,2,3,4,2,"GER",2022-11-27 19:58:34,2022-11-27 20:24:13,2022-11-27 19:58:39,2022-11-27 20:10:14,2022-11-27 20:12:47,2022-11-27 20:16:15,2022-11-27 20:20:27,2022-11-27 20:21:49,2022-11-27 20:22:17,2022-11-27 20:23:58,5,695,153,208,252,82,28,101,1524,"w5q84",100,1,"Mozilla/5.0 (Android 8.1.0; Mobile; rv:107.0) Gecko/107.0 Firefox/107.0",1,,1,1,,4,7,6,1,5,2,3,1,32,22,6,5,1,3,5,"AT13"
"CRON2W5e01","1.0","28.03.2024",13081,"AT",0.4132816,4,7,8,9,6,4,9,6,9,7,10,0,8,9,9,2,1,1,1,3,2,4,1,3,0,1,6,4,0,4,0,5,1,3,4,6,3,3,2,1,4,3,1,1,6,5,2,2,1,2,7,5,6,2,4,4,4,2,3,4,1,1,0,1,6,6,6,6,2,2,3,4,2,6,1,5,7,1,5,3,5,3,2,2,1,2,2,1,"GER",2022-11-23 09:21:43,2022-11-23 09:52:36,2022-11-23 09:21:44,2022-11-23 09:23:10,2022-11-23 09:28:20,2022-11-23 09:33:43,2022-11-23 09:41:14,2022-11-23 09:49:45,2022-11-23 09:50:02,2022-11-23 09:52:27,1,86,310,323,451,511,17,145,1844,"w5q84",100,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",1,,1,1,,7,2,3,5,6,4,1,2,18,12,4,5,2,2,5,"AT31"
"CRON2W5e01","1.0","28.03.2024",13242,"AT",2.081132,3,9,9,10,8,7,10,10,9,10,8,4,10,10,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,7,4,4,3,2,3,3,3,3,1,1,7,7,2,1,1,2,6,7,5,4,2,1,2,5,4,2,6,6,6,6,6,6,6,6,9,4,4,4,3,6,1,6,7,1,1,1,2,1,4,4,4,3,3,3,"GER",2022-12-01 16:44:02,2022-12-01 17:38:21,2022-12-01 16:44:12,2022-12-01 16:51:56,2022-12-01 16:56:39,2022-12-01 17:06:11,2022-12-01 17:21:59,2022-12-01 17:25:15,2022-12-01 17:27:04,2022-12-01 17:37:49,10,464,283,572,948,196,109,645,3227,"w5q84",98.73418,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:107.0) Gecko/20100101 Firefox/107.0",2,,1,,1,1,5,2,7,4,3,6,2,43,12,3,5,8,2,4,"AT33"
"CRON2W5e01","1.0","28.03.2024",13266,"AT",2.192707,3,6,6,8,7,5,8,8,8,5,7,5,4,10,6,6,2,0,0,1,0,1,2,1,1,0,1,0,0,0,1,3,6,6,2,3,4,1,3,3,3,3,1,1,6,7,1,2,1,2,4,4,5,4,2,3,3,4,3,3,0,1,0,1,6,6,6,6,2,4,3,2,1,6,1,6,5,4,1,1,1,1,3,2,3,3,2,3,"GER",2022-11-26 11:59:49,2022-11-26 12:17:56,2022-11-26 11:59:51,2022-11-26 12:02:32,2022-11-26 12:05:01,2022-11-26 12:08:50,2022-11-26 12:13:04,2022-11-26 12:15:06,2022-11-26 12:15:41,2022-11-26 12:17:40,2,161,149,229,254,122,35,119,1071,"w5q84",100,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",2,1,,1,,1,7,4,3,6,2,5,1,48,15,5,5,1,1,9,"AT32"
"CRON2W5e01","1.0","28.03.2024",13289,"AT",1.445218,3,4,8,8,3,4,8,8,8,5,8,2,8,2,8,2,1,2,1,1,1,4,4,1,1,1,5,1,1,1,1,2,6,6,2,2,3,5,2,1,2,2,1,1,6,6,2,2,1,3,1,6,1,2,3,3,3,5,2,2,6,6,6,6,1,1,1,1,1,2,4,4,4,6,1,5,6,4,2,3,2,2,2,4,2,3,1,3,"GER",2022-11-24 07:46:14,2022-11-24 08:38:37,2022-11-24 07:46:19,2022-11-24 07:49:05,2022-11-24 07:50:44,2022-11-24 07:53:52,2022-11-24 08:35:28,2022-11-24 08:36:29,2022-11-24 08:36:50,2022-11-24 08:38:20,5,166,99,188,2496,61,21,90,3126,"w5q84",100,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.53",2,,1,1,,7,1,5,4,6,3,2,2,40,12,4,4,1,2,5,"AT34"
